PID,MS_SubClass,Lot_Frontage,Lot_Area,Street,Bldg_Type,House_Style,Overall_Qual,Overall_Cond,Year_Built,Gr_Liv_Area,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Fireplaces,Garage_Area,Mo_Sold,Yr_Sold,SalePrice
907227080,20,60,7200,Pave,1,1,5,5,1972,894,1,0,2,1,6,0,600,9,2009,123000
527450520,160,21,1890,Pave,4,2,6,6,1972,987,1,1,2,1,5,0,352,4,2008,100500
527451550,160,21,1680,Pave,4,2,5,5,1972,1302,2,1,3,1,6,0,264,12,2008,111750
907227050,20,60,7180,Pave,1,1,5,7,1972,864,1,0,3,1,5,0,352,5,2008,127000
907227300,20,60,7200,Pave,1,1,5,7,1972,780,1,0,2,1,4,0,352,1,2008,124900
534128090,20,108,11358,Pave,1,1,7,7,1972,1610,2,0,3,1,8,1,515,5,2007,185000
907203060,20,70,7700,Pave,1,1,5,5,1972,882,1,0,3,1,5,0,461,3,2007,112500
907227060,20,60,7200,Pave,1,1,5,5,1972,864,1,0,3,1,5,0,576,9,2007,127000
907227100,20,60,7200,Pave,1,1,4,8,1972,875,1,0,3,1,5,0,728,10,2007,117000
923226300,160,21,1504,Pave,4,2,4,4,1972,1092,1,1,3,1,5,0,253,5,2007,85500
527450460,160,21,1890,Pave,4,2,6,7,1972,1030,1,1,3,1,6,0,264,7,2006,116000
527451380,160,21,1680,Pave,4,2,6,7,1972,1218,1,1,3,1,7,0,264,5,2006,118000
527451450,160,21,1680,Pave,4,2,6,5,1972,948,1,1,2,1,5,0,264,7,2006,89000
527451460,160,21,1680,Pave,4,2,6,5,1972,1092,1,1,3,1,6,0,264,10,2006,108000
527451520,160,21,1680,Pave,4,2,6,5,1972,987,1,1,2,1,5,1,288,6,2006,94500
534125210,190,79,13110,Pave,2,1,5,6,1972,1193,2,0,2,1,6,0,501,7,2006,146500
534129230,60,80,10400,Pave,1,2,6,5,1972,1790,1,2,4,1,8,1,484,11,2006,165150
907203010,20,120,9560,Pave,1,1,5,7,1972,864,1,0,3,1,5,0,288,6,2006,128500
907203040,20,70,9800,Pave,1,1,5,7,1972,894,1,0,3,1,5,0,552,7,2006,149900
907227090,20,60,7200,Pave,1,1,5,8,1972,864,1,0,3,1,5,0,297,3,2006,119900
923226290,160,21,1484,Pave,5,2,4,4,1972,1092,1,1,3,1,5,0,253,5,2006,79400
527451180,160,21,1680,Pave,4,2,6,5,1971,987,1,1,2,1,5,0,264,2,2010,96000
527451330,160,21,1680,Pave,4,2,5,5,1971,1092,1,1,3,1,6,0,320,3,2010,105500
527451410,160,21,1680,Pave,4,2,6,5,1971,1092,1,1,3,1,6,0,264,3,2010,88000
534176230,60,80,9600,Pave,1,2,6,6,1971,1645,1,2,4,1,7,0,441,6,2010,171000
923230190,20,50,6953,Pave,1,1,5,7,1971,874,1,0,3,1,5,0,352,6,2010,130000
527425060,20,70,10500,Pave,1,1,4,6,1971,864,1,0,2,1,4,0,576,3,2009,97000
527425110,20,60,9000,Pave,1,1,4,7,1971,864,1,0,3,1,5,0,576,7,2009,130000
527451320,160,21,1680,Pave,4,2,5,5,1971,1302,2,1,3,1,6,0,280,5,2009,112000
527403360,20,63,7560,Pave,1,1,5,5,1971,864,1,0,3,1,5,0,576,5,2008,123000
527451290,160,21,1680,Pave,4,2,6,5,1971,987,1,1,2,1,4,0,264,7,2008,85400
527451400,160,21,1680,Pave,5,2,6,3,1971,987,1,1,2,1,5,0,264,8,2008,89500
534128050,20,80,11040,Pave,1,1,6,7,1971,1258,2,0,3,1,5,0,528,10,2008,145000
526352080,20,85,10667,Pave,1,1,6,6,1971,1587,2,0,3,1,7,1,525,3,2007,167300
527357020,20,128,13001,Pave,1,1,6,5,1971,1220,2,0,2,1,6,1,944,9,2007,170000
527358060,20,70,12243,Pave,1,1,5,6,1971,1484,2,0,3,1,7,1,487,2,2007,175000
527404100,20,61,9758,Pave,1,1,5,5,1971,950,1,0,3,1,5,0,280,7,2007,119500
527404140,20,70,8294,Pave,1,1,4,5,1971,872,1,0,3,1,5,0,480,6,2007,123000
527425140,20,60,9000,Pave,1,1,4,6,1971,864,1,0,3,1,5,0,528,5,2007,120500
527451170,160,24,1920,Pave,5,2,5,5,1971,1365,1,1,2,1,6,0,440,8,2007,122500
905104240,190,70,8425,Pave,2,1,5,6,1971,868,1,0,2,1,6,0,576,5,2007,119900
527404180,20,60,7200,Pave,1,1,4,4,1971,874,1,0,3,1,5,0,576,3,2006,97500
527404120,20,70,8400,Pave,1,1,4,5,1970,882,1,0,2,1,4,0,525,4,2010,126000
527405130,20,60,7038,Pave,1,1,4,6,1970,864,1,0,3,1,5,0,576,9,2009,76500
527405160,20,60,6960,Pave,1,1,4,6,1970,864,1,0,3,1,5,0,660,11,2009,120500
527405180,20,70,8120,Pave,1,1,4,7,1970,864,1,0,3,1,5,0,463,7,2009,124500
527451110,160,24,2368,Pave,5,2,5,6,1970,1365,1,1,3,1,7,0,440,5,2009,125000
923228230,160,21,2217,Pave,5,2,4,4,1970,1092,1,1,3,1,6,0,286,8,2009,88000
527451060,160,21,1869,Pave,4,2,6,6,1970,987,1,1,2,1,5,0,280,9,2008,106000
534126090,20,80,10400,Pave,1,1,7,6,1970,1682,2,0,3,1,7,1,530,5,2008,174000
526352090,20,85,10628,Pave,1,1,7,5,1970,1277,1,0,2,1,5,1,526,4,2007,167000
526355190,20,95,15865,Pave,1,1,8,6,1970,2217,2,0,4,1,8,1,621,10,2007,268000
527403310,20,63,9457,Pave,1,1,5,6,1970,1422,1,0,3,1,7,0,576,9,2007,155000
527404050,20,66,7920,Pave,1,1,5,5,1970,914,1,0,3,1,5,0,368,10,2007,133000
527451020,160,24,2016,Pave,5,2,5,5,1970,1302,2,1,3,1,6,0,440,4,2007,106000
534127080,60,80,8000,Pave,1,2,6,6,1970,2411,2,1,4,1,8,1,570,6,2007,240050
923228250,160,21,2001,Pave,4,2,4,5,1970,1092,1,1,3,1,6,0,286,1,2007,75000
527402380,20,71,9353,Pave,1,1,4,5,1970,864,1,0,3,1,5,0,280,7,2006,116050
903425340,190,60,9873,Pave,2,1,4,5,1970,960,1,0,3,1,6,0,576,5,2006,129000
923228180,160,21,1533,Pave,4,2,4,5,1970,1092,1,1,3,1,5,0,286,12,2006,87550
923228310,160,21,1894,Pave,5,2,4,5,1970,1092,1,1,3,1,6,0,286,4,2006,71000
905106140,60,80,9364,Pave,1,2,6,7,1969,1352,1,1,4,1,7,0,299,3,2010,158000
527403040,20,61,7930,Pave,1,1,6,8,1969,1026,1,0,3,1,5,0,440,7,2009,156000
534129370,20,80,9600,Pave,1,1,5,5,1969,1336,2,0,3,1,6,1,502,8,2009,163000
534129380,20,75,9000,Pave,1,1,6,5,1969,1216,1,0,3,1,5,0,336,8,2009,113000
535402010,90,81,9671,Pave,3,2,6,5,1969,2544,2,2,6,2,12,0,907,8,2009,190000
535402330,90,91,11643,Pave,3,2,5,5,1969,2634,2,2,6,2,12,0,968,8,2009,200000
923227080,20,83,13383,Pave,1,1,5,5,1969,1404,2,0,3,1,7,1,504,3,2009,160000
924100060,60,70,10457,Pave,1,2,5,7,1969,1632,1,1,4,1,7,1,898,4,2009,173000
526354070,60,85,11075,Pave,1,2,6,5,1969,2112,2,1,4,1,9,2,576,6,2008,206900
527357110,60,75,9743,Pave,1,2,5,6,1969,1308,1,1,3,1,7,0,484,6,2008,146900
527402060,20,65,9750,Pave,1,1,6,8,1969,1054,1,1,3,1,6,0,460,7,2008,151000
527402130,20,68,10295,Pave,1,1,4,6,1969,936,1,0,2,1,4,0,288,9,2008,111900
527226040,190,195,41600,Pave,2,1,5,5,1969,1424,1,1,3,1,7,0,828,11,2007,155000
527356050,60,80,10793,Pave,1,2,5,5,1969,1620,2,1,4,1,7,0,462,4,2007,152000
535426130,60,70,11606,Pave,1,2,5,5,1969,2080,1,2,5,1,9,2,504,9,2007,135000
526354020,20,90,11727,Pave,1,1,7,6,1969,1851,2,0,3,1,8,1,506,3,2006,192100
534176250,20,80,9600,Pave,1,1,7,5,1969,1164,1,1,3,1,6,0,528,7,2006,140000
907202140,20,69,9920,Pave,1,1,5,6,1969,971,1,1,3,1,5,1,300,5,2006,128500
908127050,20,73,16133,Pave,1,1,5,4,1969,1176,1,0,2,1,5,0,360,12,2006,119900
923227100,20,80,13384,Pave,1,1,5,5,1969,1360,1,0,3,1,8,1,336,5,2006,140000
526353030,20,93,11160,Pave,1,1,7,5,1968,2110,2,1,3,1,8,2,522,4,2010,244000
527403020,20,65,8450,Pave,1,1,5,6,1968,1056,1,0,3,1,6,1,304,7,2010,142000
905106170,20,65,7832,Pave,1,1,5,5,1968,864,1,0,2,1,4,0,280,5,2010,137250
905107250,60,86,11227,Pave,1,2,5,5,1968,1440,1,1,4,1,7,2,480,3,2010,163000
908102170,20,60,10044,Pave,1,1,5,6,1968,1196,1,0,3,1,6,0,336,6,2010,144000
534125080,60,78,11700,Pave,1,2,6,6,1968,1556,1,1,4,1,8,0,441,5,2009,154000
535126010,60,100,13000,Pave,1,2,6,6,1968,2142,2,1,4,1,8,1,509,6,2009,193500
535126100,20,120,13560,Pave,1,1,6,3,1968,1392,1,0,2,1,5,2,576,7,2009,110000
905325020,20,65,25095,Pave,1,1,5,8,1968,1473,1,0,1,1,5,2,452,6,2009,143000
923201100,20,75,12518,Pave,1,1,5,7,1968,1008,1,0,3,1,6,0,384,4,2009,139500
923225490,20,62,9858,Pave,1,1,5,6,1968,874,1,0,3,1,5,0,288,11,2009,130000
532376170,190,65,8450,Pave,2,1,5,5,1968,890,1,0,3,1,5,0,308,4,2008,115000
534127230,20,85,11050,Pave,1,1,6,5,1968,1740,1,1,4,1,8,1,512,10,2008,150000
534201240,60,73,8814,Pave,1,2,5,6,1968,1464,1,1,4,1,7,0,470,6,2008,141000
535403010,20,78,10180,Pave,1,1,5,6,1968,1044,1,1,3,1,5,1,372,6,2008,139000
904100040,20,55,8250,Pave,1,1,5,5,1968,1211,1,0,3,1,5,1,322,8,2008,134000
527359010,60,90,11700,Pave,1,2,6,6,1968,1743,1,2,3,1,7,1,539,6,2007,175000
532377050,20,84,7476,Pave,1,1,5,7,1968,1040,1,1,3,1,5,0,686,6,2007,145000
534125120,20,78,11700,Pave,1,1,6,6,1968,1152,1,1,3,1,7,0,412,9,2007,143450
534127260,20,130,11700,Pave,1,1,6,5,1968,1295,1,1,3,1,6,0,528,4,2007,164000
535101150,90,63,8668,Pave,3,1,5,5,1968,1560,2,0,4,2,8,0,792,5,2007,126000
535403030,20,66,8300,Pave,1,1,6,6,1968,952,1,0,3,1,5,0,288,8,2007,128500
905105040,20,86,8665,Pave,1,1,5,5,1968,897,1,0,3,1,5,0,264,1,2007,115000
905106150,20,109,8724,Pave,1,1,5,5,1968,894,1,0,3,1,5,1,450,5,2007,129000
532376180,20,65,8450,Pave,1,1,5,6,1968,909,1,0,3,1,5,0,294,11,2006,116000
534127270,60,90,11700,Pave,1,2,6,6,1968,1416,2,1,3,1,7,1,776,5,2006,179900
534201230,20,80,9600,Pave,1,1,5,5,1968,1051,1,0,3,1,6,0,504,7,2006,142000
534201250,60,72,8640,Pave,1,2,5,5,1968,1770,1,1,4,1,7,0,530,6,2006,155000
534201260,20,78,9360,Pave,1,1,6,7,1968,976,1,0,2,1,4,1,504,8,2006,157500
534201280,20,70,8400,Pave,1,1,5,5,1968,1052,1,1,3,1,5,0,288,11,2006,138500
905107240,20,78,10335,Pave,1,1,5,6,1968,1721,2,1,3,1,7,1,440,7,2006,180000
906476140,20,80,12000,Pave,1,1,6,5,1968,1388,2,0,3,1,6,1,522,7,2006,158900
923225510,20,58,10172,Pave,1,1,5,7,1968,874,1,0,3,1,5,0,288,10,2006,126500
534401140,20,88,9680,Pave,1,1,5,6,1967,1510,2,0,3,1,6,0,517,4,2010,178900
905104210,20,70,8521,Pave,1,1,5,5,1967,912,1,0,3,1,5,1,336,5,2010,125000
527455240,20,65,7150,Pave,1,1,5,5,1967,892,1,0,3,1,5,0,288,7,2009,100000
534128190,60,80,10400,Pave,1,2,6,7,1967,2640,2,1,5,1,8,1,515,5,2009,256900
534200030,20,62,7130,Pave,1,1,5,6,1967,864,1,0,2,1,5,0,312,6,2009,130000
534202170,20,80,9600,Pave,1,1,5,5,1967,1568,1,1,3,1,7,0,440,3,2009,143000
534475250,20,90,9900,Pave,1,1,6,5,1967,1691,1,0,2,1,5,0,550,4,2009,175000
535101120,90,65,8944,Pave,3,1,5,5,1967,1584,2,0,4,2,8,0,792,4,2009,124000
535402270,20,77,11500,Pave,1,1,6,4,1967,1040,1,0,3,1,6,1,480,5,2009,163000
905103070,20,75,11625,Pave,1,1,5,6,1967,1052,1,1,3,1,6,1,668,4,2009,113500
905105190,20,65,7800,Pave,1,1,5,7,1967,899,1,0,3,1,5,0,288,6,2009,130000
905104110,20,68,10265,Pave,1,1,5,7,1967,992,1,0,3,1,6,0,294,7,2008,145000
905104180,20,57,9764,Pave,1,1,5,7,1967,894,1,0,3,1,5,0,450,5,2008,130000
534201040,20,70,8050,Pave,1,1,5,6,1967,1107,1,0,3,1,5,0,308,3,2007,127000
923204140,90,100,25000,Pave,3,1,5,4,1967,1632,2,0,4,2,8,0,576,6,2007,143000
527452290,20,65,7514,Pave,1,1,5,7,1967,1387,1,0,3,1,6,1,300,9,2006,145000
534175100,20,78,10140,Pave,1,1,7,6,1967,1334,2,0,3,1,7,0,477,4,2006,164500
905101330,90,72,10791,Pave,3,1,4,5,1967,1296,2,0,2,2,6,0,516,10,2006,90000
534202160,20,80,9600,Pave,1,1,5,5,1966,1232,1,1,3,1,6,0,490,4,2010,142250
534401110,20,90,9900,Pave,1,1,5,5,1966,1209,1,0,3,1,6,0,504,4,2010,159000
535126040,20,137,16492,Pave,1,1,6,6,1966,1888,2,1,2,1,6,1,578,6,2010,190000
535477020,60,70,7700,Pave,1,2,6,5,1966,1839,1,1,4,1,7,1,442,6,2010,155000
905105200,20,65,7800,Pave,1,1,5,7,1966,892,1,0,3,1,5,0,416,6,2010,137900
535125070,20,80,14695,Pave,1,1,6,8,1966,1567,2,0,2,1,5,2,542,7,2009,256000
535126140,60,90,14670,Pave,1,2,6,7,1966,1988,2,1,4,1,9,1,480,8,2008,227000
908102140,20,75,9825,Pave,1,1,5,5,1966,1092,1,0,3,1,6,0,264,4,2008,123000
527455250,20,65,7150,Pave,1,1,5,6,1966,988,1,0,3,1,5,0,360,11,2007,129250
534176140,20,88,10738,Pave,1,1,6,7,1966,1093,2,0,3,1,6,1,484,11,2007,158500
534401120,20,80,8800,Pave,1,1,7,6,1966,1200,2,0,3,1,6,1,440,10,2007,163500
905104090,20,99,7094,Pave,1,1,5,5,1966,894,1,0,3,1,5,0,384,5,2007,125000
905105260,20,66,7742,Pave,1,1,5,7,1966,955,1,0,3,1,6,0,386,1,2007,127000
535125060,60,88,14200,Pave,1,2,7,6,1966,2157,2,1,4,1,8,2,487,5,2006,226000
535477060,60,69,7590,Pave,1,2,6,5,1966,1348,1,1,3,1,6,1,453,7,2006,155000
905105010,20,75,9000,Pave,1,1,5,6,1966,1059,1,0,3,1,6,0,286,6,2006,142500
532376160,20,65,8450,Pave,1,1,5,8,1965,894,1,0,3,1,5,1,336,4,2010,138500
905102060,190,75,11625,Pave,2,1,5,4,1965,1039,1,1,3,1,6,0,504,4,2010,131500
923201020,20,85,15300,Pave,1,1,5,5,1965,1264,1,0,2,1,7,1,528,6,2010,169000
532378120,20,60,8281,Pave,1,1,5,5,1965,864,1,0,3,1,5,1,360,12,2009,62383
534226120,20,70,9100,Pave,1,1,5,6,1965,925,1,0,2,1,5,0,429,7,2009,117500
535125090,60,85,13600,Pave,1,2,7,6,1965,1986,2,1,3,1,7,3,486,10,2009,205000
916176125,20,150,215245,Pave,1,1,7,5,1965,2036,2,0,3,1,8,2,513,6,2009,375000
534175140,90,75,9750,Pave,3,1,5,6,1965,1625,2,0,4,2,8,0,484,8,2008,140500
534202130,20,72,8872,Pave,1,1,5,8,1965,912,1,0,2,1,5,0,576,12,2008,147000
534204030,20,65,8125,Pave,1,1,5,7,1965,925,1,0,3,1,5,0,576,7,2008,135000
534225110,90,72,11072,Pave,3,1,5,5,1965,1728,2,0,6,2,10,0,576,11,2008,145000
534225120,90,74,13101,Pave,3,1,5,5,1965,1728,2,0,6,2,10,0,576,11,2008,142600
534401190,20,80,9200,Pave,1,1,6,6,1965,1136,1,0,3,1,5,1,384,7,2008,140000
905102170,20,70,11200,Pave,1,1,5,5,1965,1040,1,0,3,1,5,0,384,2,2008,129500
908102260,20,75,9937,Pave,1,1,5,6,1965,1256,1,1,3,1,6,0,276,6,2008,147500
534204120,20,79,10289,Pave,1,1,5,7,1965,1073,1,1,3,1,6,0,515,6,2007,156000
908102100,20,70,9170,Pave,1,1,5,7,1965,1214,1,0,2,1,6,0,461,4,2007,140000
908127040,20,73,10921,Pave,1,1,4,5,1965,960,1,0,3,1,6,0,432,5,2007,94750
531479030,20,60,7800,Pave,1,1,5,5,1965,965,1,0,3,1,6,0,300,7,2006,119900
534226060,20,71,9230,Pave,1,1,5,8,1965,1200,1,1,1,1,6,0,884,10,2006,146000
534400120,190,80,8800,Pave,2,1,6,7,1965,1565,2,0,3,1,7,2,299,6,2006,185900
535401140,20,84,8658,Pave,1,1,6,5,1965,1324,2,0,3,1,6,1,440,12,2006,160000
534400050,20,100,10004,Pave,1,1,6,6,1964,1516,1,1,3,1,6,0,472,2,2009,167000
534402060,20,115,10500,Pave,1,1,5,5,1964,1292,1,1,3,1,6,2,520,7,2009,145100
535475010,60,76,7570,Pave,1,2,6,5,1964,1806,1,1,4,1,8,0,483,3,2009,144750
908102270,20,75,9937,Pave,1,1,5,7,1964,1486,1,0,3,1,7,0,480,3,2009,167000
534400060,20,100,10175,Pave,1,1,6,5,1964,1425,2,0,3,1,7,1,576,7,2008,180500
534403050,20,75,8250,Pave,1,1,6,7,1964,1092,1,0,3,1,6,0,504,7,2008,145000
535476370,60,80,9760,Pave,1,2,6,6,1964,1611,1,1,4,1,7,0,442,6,2008,167900
527175130,20,160,18160,Grvl,1,1,6,6,1964,1128,1,0,3,1,6,1,480,3,2007,154204
534403290,60,80,8800,Pave,1,2,6,7,1964,2154,2,1,5,1,8,1,539,7,2007,224500
534475170,60,100,9500,Pave,1,2,6,6,1964,1977,1,1,4,1,9,1,540,6,2007,165000
535476360,60,80,9760,Pave,1,2,6,8,1964,1851,2,1,3,1,7,1,440,7,2007,187000
905101070,20,62,14299,Pave,1,1,4,3,1964,1005,1,0,3,1,5,0,440,7,2007,115400
534403280,20,80,8800,Pave,1,1,6,6,1964,1251,1,0,3,1,6,2,461,3,2006,160000
534403440,60,85,9350,Pave,1,2,5,6,1964,1440,1,1,4,1,7,1,480,7,2006,157500
535403040,20,66,7800,Pave,1,1,5,5,1964,912,1,0,2,1,5,0,288,11,2006,115000
904100090,90,120,11136,Pave,3,1,6,5,1964,1921,2,0,4,2,8,0,576,7,2006,150000
532377100,20,75,7500,Pave,1,1,5,5,1963,1040,1,1,3,1,5,0,308,6,2010,133000
535476350,20,80,9760,Pave,1,1,6,7,1963,1395,1,0,2,1,7,1,440,5,2010,192000
903450110,90,110,8472,Grvl,3,1,5,5,1963,816,1,0,2,1,5,0,516,5,2010,110000
535402090,20,83,10143,Pave,1,1,6,7,1963,1380,1,1,3,1,6,0,364,6,2009,154000
535476240,20,80,7936,Pave,1,1,6,6,1963,1045,1,0,3,1,6,1,264,4,2009,127000
905101490,20,80,8816,Pave,1,1,5,6,1963,1121,1,0,3,1,5,0,480,6,2009,139000
532351050,20,70,9100,Pave,1,1,5,5,1963,984,1,0,3,1,5,1,384,8,2008,128000
532377020,20,60,6360,Pave,1,1,5,5,1963,864,1,0,3,1,5,0,276,1,2008,119916
534400030,20,80,8700,Pave,1,1,5,6,1963,1128,2,0,3,1,6,0,525,12,2008,155000
535150280,20,71,9204,Pave,1,1,5,5,1963,1144,1,1,3,1,6,0,336,8,2008,124000
535475020,60,71,7056,Pave,1,2,6,5,1963,1796,1,1,4,1,8,1,483,10,2008,140000
535477090,20,69,7590,Pave,1,1,5,5,1963,1117,1,0,3,1,6,0,264,5,2008,136870
905201020,20,94,9239,Pave,1,1,5,8,1963,960,1,0,3,1,6,0,300,5,2008,144900
532354010,20,80,8480,Pave,1,1,5,6,1963,970,1,0,2,1,5,0,624,7,2007,132500
534178010,20,80,10800,Pave,1,1,6,5,1963,1052,1,0,3,1,6,0,311,2,2007,127000
535151110,20,60,8250,Pave,1,1,5,7,1963,1053,1,0,3,1,6,0,692,7,2007,142100
908103090,20,67,8308,Pave,1,1,4,6,1963,1088,1,0,2,1,4,0,520,6,2007,110000
917425190,20,50,35133,Grvl,1,1,5,4,1963,1572,1,1,3,1,5,2,995,5,2007,186700
923204050,20,94,25286,Pave,1,1,4,5,1963,1040,1,0,3,1,5,0,648,1,2007,132250
532351090,90,70,9100,Pave,3,1,5,5,1963,1728,2,0,6,2,10,0,504,11,2006,125000
535151080,20,109,9723,Pave,1,1,6,7,1963,1008,1,0,2,1,5,0,430,10,2006,135000
905100030,20,75,11235,Pave,1,1,4,5,1963,1382,1,1,3,1,6,1,459,10,2006,148000
905101450,20,70,8414,Pave,1,1,6,8,1963,1068,1,0,3,1,6,0,264,2,2006,154500
905202210,20,87,13050,Pave,1,1,5,6,1963,1000,1,0,1,1,4,2,575,4,2006,164000
535457010,20,87,10000,Pave,1,1,6,6,1962,1116,1,1,3,1,5,0,440,2,2010,160000
532353020,20,63,9750,Pave,1,1,5,5,1962,980,1,0,3,1,5,0,400,11,2009,110000
532378180,20,65,7150,Pave,1,1,5,6,1962,912,1,0,3,1,6,0,252,10,2009,123000
535477150,20,60,6600,Pave,1,1,5,5,1962,894,1,0,2,1,5,0,308,8,2009,109500
535105060,20,80,8400,Pave,1,1,6,9,1962,1537,1,1,3,1,7,1,462,7,2008,174000
535151160,20,70,7763,Pave,1,1,5,7,1962,1283,1,0,3,1,6,0,506,10,2008,140000
535402120,60,70,9247,Pave,1,2,6,6,1962,1716,1,1,4,1,8,1,490,3,2008,171000
535453040,20,80,8000,Pave,1,1,5,5,1962,1027,1,0,3,1,6,0,299,11,2008,125900
905452120,60,50,9360,Pave,1,2,6,8,1962,1269,1,1,3,1,7,0,280,11,2008,134500
532354060,20,70,7420,Pave,1,1,5,5,1962,1057,1,0,3,1,6,0,576,4,2007,132000
532376090,20,40,13673,Pave,1,1,5,5,1962,1696,1,1,3,1,8,1,349,3,2007,143900
534429030,90,70,9842,Pave,3,1,4,5,1962,1224,2,0,2,2,6,0,462,3,2007,101800
535477130,60,69,7590,Pave,1,2,5,5,1962,1812,2,0,4,1,8,1,264,7,2007,169500
535477180,20,60,6600,Pave,1,1,5,5,1962,864,1,0,2,1,5,0,294,12,2007,125500
532351060,20,70,9100,Pave,1,1,5,4,1962,988,1,0,3,1,6,0,624,7,2006,129500
535402230,20,77,9510,Pave,1,1,6,5,1962,1207,1,1,3,1,6,0,264,5,2006,147000
535478070,20,74,7400,Pave,1,1,7,6,1962,1045,1,0,3,1,6,0,528,3,2006,120000
535478090,20,70,7000,Pave,1,1,5,6,1962,864,1,0,3,1,5,0,336,2,2006,105000
526350040,20,80,11622,Pave,1,1,5,6,1961,896,1,0,2,1,5,0,730,6,2010,105000
532377130,20,80,10000,Pave,1,1,5,6,1961,1144,1,0,3,1,6,1,264,3,2009,131400
534400290,20,85,9350,Pave,1,1,5,6,1961,1313,1,1,3,1,6,1,610,2,2009,153000
535104120,20,92,10573,Pave,1,1,6,6,1961,1453,2,0,3,1,6,1,530,4,2009,187500
532354150,20,75,8100,Pave,1,1,5,8,1961,864,1,0,3,1,5,1,420,7,2008,135000
532378200,20,65,6768,Pave,1,1,6,8,1961,912,1,0,3,1,5,0,288,5,2008,142000
534403260,20,90,9900,Pave,1,1,5,5,1961,1114,1,0,3,1,5,0,451,5,2008,140000
535104020,20,80,10197,Pave,1,1,6,5,1961,1362,1,1,3,1,6,1,504,6,2008,163000
535105030,20,75,7875,Pave,1,1,5,6,1961,1144,1,0,3,1,6,0,456,9,2008,139950
532376040,20,85,6970,Pave,1,1,4,5,1961,1120,1,1,3,1,5,0,544,5,2007,129000
534278170,20,76,8243,Pave,1,1,5,7,1961,964,1,0,3,1,5,1,784,2,2007,137500
535402180,20,75,8700,Pave,1,1,5,7,1961,888,1,0,3,1,5,0,240,2,2007,120000
535457050,20,70,7000,Pave,1,1,5,6,1961,925,1,0,3,1,7,0,300,7,2007,99000
905101200,20,61,7943,Pave,1,1,4,5,1961,1029,1,0,3,1,5,0,261,4,2007,118500
923251160,20,124,27697,Pave,1,1,4,3,1961,1608,1,0,3,1,6,0,444,11,2007,80000
532378160,20,65,6993,Pave,1,1,5,7,1961,1236,1,0,3,1,6,1,288,6,2006,135000
534455080,20,80,9600,Pave,1,1,5,6,1961,1433,1,0,3,1,7,1,441,6,2006,161000
535105160,20,85,8500,Pave,1,1,5,3,1961,1235,1,0,2,1,6,0,480,12,2006,98600
535425040,20,80,10800,Pave,1,1,6,6,1961,1773,2,0,3,1,6,2,418,8,2006,183000
535457070,20,70,7000,Pave,1,1,5,4,1961,1150,1,0,3,1,6,0,288,7,2006,146000
526301100,20,141,31770,Pave,1,1,6,5,1960,1656,1,0,3,1,7,2,528,5,2010,215000
535106190,90,80,11600,Pave,3,2,5,5,1960,2274,2,0,5,2,12,0,480,1,2010,154300
535175070,20,73,9300,Pave,1,1,5,5,1960,1264,1,0,3,1,6,2,461,4,2010,167500
535457090,20,81,7635,Pave,1,1,5,6,1960,1175,1,1,3,1,6,0,484,6,2010,148000
534275060,20,60,7436,Pave,1,1,4,7,1960,894,1,0,2,1,5,1,396,8,2009,141500
908152035,20,80,10682,Pave,1,1,4,6,1960,1149,1,0,3,1,7,0,544,7,2009,127000
909277090,20,80,14680,Pave,1,1,5,4,1960,1273,1,0,2,1,5,0,307,6,2009,155000
909425130,20,90,13339,Pave,1,1,6,6,1960,1561,2,0,3,1,6,1,463,5,2009,193000
923202060,20,100,21750,Pave,1,1,5,4,1960,1771,1,0,3,1,9,1,336,11,2009,115000
534455030,20,80,9600,Pave,1,1,5,6,1960,1496,2,0,3,1,6,0,450,2,2008,141500
535427070,20,313,27650,Pave,1,1,7,7,1960,2069,2,0,4,1,9,1,505,11,2008,242000
535453210,20,70,7931,Pave,1,1,5,6,1960,1269,1,1,3,1,6,1,308,6,2008,155000
534275220,20,80,8892,Pave,1,1,5,5,1960,1065,1,1,3,1,6,0,461,7,2007,126500
534278190,20,70,8680,Pave,1,1,5,7,1960,894,1,0,3,1,5,0,312,1,2007,117600
535177020,20,70,9100,Pave,1,1,5,5,1960,1144,1,0,3,1,6,1,336,6,2007,120000
535452060,20,70,7000,Pave,1,1,5,7,1960,1134,1,0,2,1,6,0,254,4,2007,135000
535453180,20,70,7903,Pave,1,1,5,5,1960,1242,1,1,3,1,6,0,324,5,2007,152000
535457020,20,80,8000,Pave,1,1,5,5,1960,1377,1,0,3,1,6,2,351,11,2007,156500
908127070,20,80,8240,Pave,1,1,6,6,1960,1179,1,0,2,1,5,0,622,6,2007,110000
534429130,20,80,10800,Pave,1,1,5,7,1960,1248,1,0,3,1,6,0,286,5,2006,151500
535176050,20,80,11600,Pave,1,1,6,5,1960,1383,1,1,3,1,7,0,292,4,2006,145250
923251180,20,160,20000,Pave,1,1,5,7,1960,1224,1,0,4,1,7,1,576,9,2006,131000
